date,english_name,fl,wt,area
2024-01-16,Bigeye,64.05531346262433,6.340540293371305,Neritic
2024-01-16,Skipjack,67.20299372938462,5.907226079609245,Neritic
2024-01-16,Skipjack,66.52488469472155,5.305423212703317,Neritic
2024-01-16,Skipjack,59.303144068457186,4.955326760187745,Neritic
2024-01-16,Skipjack,58.27359225531109,4.231684922939166,Neritic
2024-01-16,Skipjack,72.15429793880321,6.6674060435034335,Neritic
2024-01-16,Skipjack,73.79446541890502,6.067073578480631,Neritic
2024-01-16,Bigeye,88.27535806153901,14.415692640701309,Neritic
2024-01-16,Bigeye,92.9953056878876,19.610405648127198,Neritic
2024-01-16,Bigeye,109.43269393919036,21.73207913315855,Neritic
2024-01-16,Tiger Shark,57.479130781721324,10.99974566558376,Neritic
2024-01-16,Tiger Shark,64.66378630558029,13.71851253672503,Neritic
2024-01-16,Tiger Shark,74.29886341840029,15.366694889962673,Neritic
2024-01-13,Skipjack,59.93530175113119,3.254025902133435,Neritic
2024-01-13,Skipjack,58.55100862076506,3.973140384769067,Neritic
2024-01-13,Skipjack,60.420719146495685,4.105619029374793,Neritic
2024-01-13,Skipjack,62.4058296373114,4.706378831062466,Neritic
2024-01-13,Skipjack,71.64299684739672,6.4668157927226275,Neritic
2024-01-13,Skipjack,71.17244314425625,6.1947666828054935,Neritic
2024-01-13,Bigeye,89.60245392774232,16.758536828914657,Neritic
2024-01-13,Bigeye,87.3014981704764,15.433781551662832,Neritic
2024-01-13,Bigeye,96.17171013052575,20.875804748386145,Neritic
2024-01-13,Wahoo,146.19802632881328,22.379346329253167,Neritic
2024-01-13,Wahoo,159.93622239795513,24.744550820207223,Neritic
2024-01-13,Wahoo,156.05896532023326,24.31157066859305,Neritic
2024-01-13,Skipjack,60.20560849620961,3.14071436249651,Neritic
2024-01-13,NA,130.25005559343845,35.93633056199178,Neritic
2024-01-13,NA,130.24524551117793,35.21763748000376,Neritic
2024-01-13,Skipjack,62.73177321651019,3.710842938395217,Neritic
2024-01-13,Eastern Little,62.34858320793137,3.6769126961007714,Neritic
2024-01-29,Small tuna (generic),65.0280968064908,4.246836161008105,Neritic
2024-01-29,Small tuna (generic),56.07539164903574,3.172929765889421,Neritic
2024-01-29,Small tuna (generic),70.83952731871977,43.931954038795084,Neritic
2024-01-29,Small tuna (generic),70.41102212970145,5.040372420288622,Neritic
2024-01-29,Small tuna (generic),60.517591706709936,3.819477842655033,Neritic
2024-01-29,Small tuna (generic),56.61846576142125,3.7948329521343114,Neritic
2024-01-29,Skipjack,48.422147600445896,2.1180875406134874,Neritic
2024-01-29,Grey Reef Shark,210.63555899984203,50.837027409812436,Neritic
2024-01-29,Skipjack,49.281524014193565,2.0311902633402497,Neritic
2024-01-29,Skipjack,53.626725238515064,2.4179545301012695,Neritic
2024-01-29,Skipjack,59.36053446959704,3.3103464962914586,Neritic
2024-01-29,Skipjack,58.993344380753115,3.470571992220357,Neritic
2024-01-29,Skipjack,45.08652571332641,2.1201060037128627,Neritic
2024-01-29,Frigate,41.081885737134144,1.1352260764688253,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,81.76992531609721,3.7389820418320596,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,79.56959232562221,3.148315505357459,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,94.94549590358511,3.807395317591727,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,90.15401897109113,2.669929896714166,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,110.9680211909581,5.790157466894016,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,92.66717486083508,3.9835520470514894,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,115.68498732135632,13.365198760293424,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,82.74397972631269,3.664282261626795,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,97.52343357601202,5.50537439621985,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,82.73163095675409,3.775244726333767,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,82.43227561460807,3.9374373590108007,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,85.04870947143063,3.236681081354618,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,90.49552078940906,5.070324418600649,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,108.4721948728431,7.6191818995866925,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,98.34716814756393,5.0147704291157424,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,88.39057198846713,4.348107336089015,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,88.82804034473375,4.391656368039548,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,85.61683088997378,3.7240327179897577,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,109.20927282669581,9.723057434894145,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,97.83161782254464,6.521807631244883,Neritic
2024-01-29,Yellowfin,90.47934879898094,13.456218033330515,Neritic
2024-01-29,Yellowfin,96.66636095023713,14.943875563098118,Neritic
2024-01-29,Yellowfin,103.21361493216827,20.999926928430796,Neritic
2024-01-29,Yellowfin,97.62169339112006,15.478509281063452,Neritic
2024-01-29,Yellowfin,105.08198494086973,21.451728723477572,Neritic
2024-01-29,Narrow-barred Spanish Mackerel,89.60498369401321,4.260106078349054,Neritic
2024-01-15,Narrow-barred Spanish Mackerel,84.2505184286274,4.247171230148524,Neritic
2024-01-15,Narrow-barred Spanish Mackerel,88.57442667223513,4.741652727127075,Neritic
2024-01-15,Yellowfin,105.34246011450887,18.55985222896561,Neritic
2024-01-15,Yellowfin,95.53484189244918,18.554517949,Neritic
2024-01-15,Narrow-barred Spanish Mackerel,86.13452793867327,3.7702846084721386,Neritic
2024-01-25,Skipjack,112.31036820891313,23.161314024124295,Neritic
2024-01-25,Skipjack,112.81422238703817,25.432261942187324,Neritic
2024-01-25,Yellowfin,81.23464997322299,10.225609685992822,Neritic
2024-01-25,Yellowfin,83.52030541771092,13.045073553686962,Neritic
2024-01-25,Yellowfin,88.88246941030957,16.94488272140734,Neritic
2024-01-25,Yellowfin,82.53780700312927,10.558976493310183,Neritic
2024-01-25,Yellowfin,82.98542727902532,10.053456431021914,Neritic
2024-01-25,Eastern Little,67.81197985564359,4.072729081613943,Neritic
2024-01-25,Eastern Little,73.67218588571995,5.842537978058681,Neritic
2024-01-25,Eastern Little,71.654997945996,5.455380793195218,Neritic
2024-01-25,Eastern Little,72.36957354331389,4.672029434610158,Neritic
2024-01-25,Eastern Little,58.87012712704018,3.5458020048681647,Neritic
2024-01-25,Eastern Little,58.95939594646916,3.2709519423078746,Neritic
2024-01-25,Rainbow Runner,289.51344743417576,470.775748339016,Neritic
2024-01-15,Eastern Little,66.2395761765074,4.060687458142638,Neritic
2024-01-15,Skipjack,60.79268988990225,3.3205841139424592,Neritic
2024-01-15,Skipjack,54.51628541620448,2.12160998955369,Neritic
2024-01-15,Skipjack,60.20871196105145,3.9297433737665415,Neritic
2024-01-15,Skipjack,62.56533609633334,3.0725463542621583,Neritic
2024-01-17,Skipjack,51.51925005763769,2.6795125124044716,Neritic
2024-01-22,Bigeye,59.07860405393876,3.7528370688669384,Neritic
2024-01-25,Skipjack,54.044252458261326,2.052781903417781,Neritic
2024-01-25,Dogtooth,169.52826305595227,25.32422356517054,Neritic
2024-01-15,Bigeye,79.84101807000116,13.542537500616163,Neritic
2024-01-15,Bigeye,86.84730065939948,15.633708734763786,Neritic
2024-01-15,Bigeye,94.85799684026279,22.046601393492892,Neritic
2024-01-15,Bigeye,87.01410510740243,17.325805765111,Neritic
2024-01-22,Bigeye,86.1066148802638,16.65498781716451,Neritic
2024-01-22,Bigeye,89.12807920738123,19.052713953889906,Neritic
2024-01-22,Bigeye,78.47410856792703,14.435689731966704,Neritic
2024-01-22,Bigeye,87.90181886870414,16.042707971297204,Neritic
2024-01-22,Bigeye,97.80165631975979,20.803494743071496,Neritic
2024-01-25,Bigeye,77.74083407386206,12.925129689043388,Neritic
2024-01-25,Bigeye,86.58692448260263,14.412253526039422,Neritic
2024-01-25,Bigeye,93.21235947823152,19.33847161429003,Neritic
2024-01-25,Bigeye,88.04176885494962,16.665431848727167,Neritic
2024-01-25,Bigeye,96.22292065899819,23.407847359310836,Neritic
2024-01-29,Bigeye,79.80002991016954,13.577660676790401,Neritic
2024-01-29,Bigeye,83.09525141073391,14.565205642255023,Neritic
2024-01-29,Bigeye,83.22338003013283,14.191360952332616,Neritic
2024-01-29,Bigeye,78.35478879138827,13.409974334063008,Neritic
2024-01-29,Bigeye,89.11260454938747,15.873949579428881,Neritic
2024-01-29,Streaked Spanish Mackerel,173.1377339460887,13.621985531644896,Neritic
2024-01-29,Bigeye,78.74510569497943,14.48992220312357,Neritic
2024-01-29,Bigeye,84.99325547646731,17.370626729447395,Neritic
2024-01-29,Bigeye,96.97043389338069,21.002413568319753,Neritic
2024-01-29,Bigeye,82.63013944821432,15.956458741100505,Neritic
2024-01-29,Bigeye,109.2619624491781,24.181866307975724,Neritic
2024-01-29,Frigate,37.55668156896718,1.680650153150782,Neritic
2024-01-29,Frigate,41.0503814632073,2.8420449627097697,Neritic
2024-01-29,Frigate,41.852579079614955,2.789113805256784,Neritic
2024-01-29,Frigate,38.794405131135136,1.9791727508883923,Neritic
2024-01-29,Frigate,43.48811601055786,2.6078181426040827,Neritic
2024-01-29,Frigate,45.0443279678002,2.9138395878951995,Neritic
2024-01-29,Frigate,42.45115405856632,2.8836372434627267,Neritic
2024-01-29,Frigate,39.90540410322137,1.72000893894583,Neritic
2024-01-29,Frigate,46.068361402256414,3.05896823736839,Neritic
2024-01-29,Skipjack,51.20143019082025,2.637182514881715,Neritic
2024-01-29,Wahoo,215.5589613437187,20.001349695492536,Neritic
2024-01-29,Skipjack,52.23475107108243,2.466491557424888,Neritic
2024-01-29,Yellowfin,47.0435819926206,1.8721342543605715,Neritic
2024-01-29,Yellowfin,47.047169972909614,1.5728044150862843,Neritic
2024-01-29,Skipjack,45.31044692220166,1.3762365439906716,Neritic
2024-01-29,Skipjack,47.53522339533083,1.2356020857580006,Neritic
2024-01-29,Skipjack,47.75649298192002,1.4413802956230939,Neritic
2024-01-29,Longtail,124.1198675124906,1.3815863493364304,Neritic
2024-01-31,Skipjack,49.04526733746752,2.0648288214579225,Neritic
2024-01-31,Skipjack,55.15332341915928,2.3636319008655846,Neritic
2024-02-15,Indo-Pacific King Mackerel,70.57759067416191,3.5695520674809815,Neritic
2024-02-15,Indo-Pacific King Mackerel,73.2535186263267,3.534279529005289,Neritic
2024-02-15,Indo-Pacific King Mackerel,80.81192797399126,4.587279851129279,Neritic
2024-02-15,Indo-Pacific King Mackerel,83.27096996107139,5.474405218148604,Neritic
2024-02-15,Indo-Pacific King Mackerel,40.27344741253182,1.8321945549920202,Neritic
2024-02-15,Skipjack,48.655858805868775,2.285331940278411,Neritic
2024-02-15,Wahoo,127.2411639066413,16.008910824311897,Neritic
2024-02-15,Skipjack,60.99633753648959,3.9882216926198453,Neritic
2024-02-15,Bigeye,130.48160342406482,35.700317956041545,Neritic
2024-02-15,Blacktip Shark,56.29720820533112,12.234975273022428,Neritic
2024-02-15,Rainbow Runner,79.34694105060771,8.202487242408097,Neritic
2024-02-15,Bigeye,63.69039583043195,3.211871689883992,Neritic
2024-02-15,Skipjack,74.56488604168408,5.487733251415193,Neritic
2024-02-15,Indo-Pacific King Mackerel,129.03606255934574,10.903910668566823,Neritic
2024-02-15,Skipjack,63.8568208895158,3.0852904280181974,Neritic
2024-02-15,Bigeye,58.209346048068255,3.1693090500775725,Neritic
2024-02-15,Narrow-barred Spanish Mackerel,88.69717415608466,6.991173785179853,Neritic
2024-02-15,Narrow-barred Spanish Mackerel,91.66170823303983,5.32540690805763,Neritic
2024-02-15,Narrow-barred Spanish Mackerel,90.63619289603085,4.532004189444706,Neritic
2024-02-15,Narrow-barred Spanish Mackerel,98.87984984563664,6.765526585280895,Neritic
2024-02-15,Narrow-barred Spanish Mackerel,86.05236403942108,4.934569369535893,Neritic
2024-02-15,Narrow-barred Spanish Mackerel,84.60966113419272,4.998730494873598,Neritic
2024-02-15,Narrow-barred Spanish Mackerel,69.95280848960392,2.2558101762551814,Neritic
2024-02-15,Narrow-barred Spanish Mackerel,59.45472104768269,2.160963775124401,Neritic
2024-02-15,Skipjack,56.0598099057097,2.5239445590414107,Neritic
2024-02-15,Grey Reef Shark,209.28699118178338,48.51303998986259,Neritic
2024-02-15,Skipjack,56.47465545940213,2.9406647658906877,Neritic
2024-02-15,Rainbow Runner,89.88240754138678,13.51688788481988,Neritic
2024-02-15,Rainbow Runner,89.12746564787813,13.304962586145848,Neritic
2024-02-15,Yellowfin,136.93955774977803,35.0944129943382,Neritic
2024-02-15,Skipjack,51.499822593759745,2.0871219628024846,Neritic
2024-02-15,Skipjack,75.15752668515779,5.098637965274975,Neritic
2024-02-15,NA,116.89857837674208,9.671058215433732,Neritic
2024-02-15,NA,116.1893212646246,9.755286789266393,Neritic
2024-02-15,Eastern Little,85.30495828087442,6.907780245412141,Neritic
2024-02-15,Skipjack,52.30433633713983,2.4583903804887086,Neritic
2024-02-15,NA,64.53050664486364,4.497262772638351,Neritic
2024-02-15,Skipjack,60.25694349966943,3.985428941436112,Neritic
2024-02-15,Bigeye,59.087716701906174,2.403212449979037,Neritic
2024-02-13,Blacktip Shark,136.81531182699837,35.486378938890994,Neritic
2024-02-13,Skipjack,55.97905435226858,2.363630683394149,Neritic
2024-02-13,Indo-Pacific King Mackerel,96.8899929097388,8.293317995266989,Neritic
2024-02-15,Skipjack,56.25891963834874,2.9043504286091775,Neritic
2024-02-15,NA,105.35830397461541,6.367012454895303,Neritic
2024-02-15,Skipjack,61.31303997756913,3.7995956267695874,Neritic
2024-02-15,Wahoo,209.55116809601896,25.324294802034274,Neritic
2024-02-15,Wahoo,209.17331197299063,25.07312594819814,Neritic
2024-02-20,Skipjack,48.29556409874931,1.2411411325447261,Neritic
2024-02-20,Wahoo,150.59509094897658,13.479883064283058,Neritic
2024-02-20,Wahoo,150.4359759541694,13.52948809042573,Neritic
2024-02-20,Grey Reef Shark,64.40552498516627,1.3426929207053035,Neritic
2024-02-25,Skipjack,60.88982353452593,3.2553220498375595,Neritic
2024-02-25,Skipjack,59.27404537377879,3.4896198981441557,Neritic
2024-02-25,Skipjack,54.47810033522546,2.1632317246403545,Neritic
2024-02-25,Wahoo,107.85893113398924,12.661454165354371,Neritic
2024-02-25,Skipjack,55.807072662515566,2.576282010646537,Neritic
2024-02-25,Indo-Pacific King Mackerel,82.5393561006058,4.98632176448591,Neritic
2024-02-25,Indo-Pacific King Mackerel,74.85567576857284,3.4133726639207453,Neritic
2024-02-25,Indo-Pacific King Mackerel,71.80171427619644,4.009882381558418,Neritic
2024-02-25,Indo-Pacific King Mackerel,71.34929955611005,3.101809184672311,Neritic
2024-02-25,Indo-Pacific King Mackerel,67.25890333461575,3.4064300623722374,Neritic
2024-02-25,Skipjack,60.83933618920855,3.5860619372688234,Neritic
2024-02-25,Skipjack,57.66968492232263,3.575232070405036,Neritic
2024-02-25,Skipjack,63.98940894706175,4.885291475336999,Neritic
2024-02-25,Bigeye,85.29810536233708,15.642232864862308,Neritic
2024-02-25,Bigeye,87.76065688743256,15.658300497569144,Neritic
2024-02-25,Bigeye,98.3892050893046,23.551920387195423,Neritic
2024-02-25,Skipjack,74.65615703747608,6.691956656286493,Neritic
2024-02-25,Skipjack,70.60043519642204,6.560383036965504,Neritic
2024-02-25,Skipjack,67.90256199426949,6.7034530590754,Neritic
2024-02-25,Bigeye,87.6508811477106,14.095247851451859,Neritic
2024-02-25,Bigeye,95.27988966740668,22.2940383865498,Neritic
2024-02-25,Bigeye,109.75710349413566,23.18317018961534,Neritic
2024-02-25,Bigeye,187.8032151137013,36.468430967535824,Neritic
2024-02-25,Bigeye,78.2963650522288,14.297090744134039,Neritic
2024-02-25,Bigeye,86.0126686396543,16.415509443962947,Neritic
2024-02-25,Bigeye,79.89238788699731,15.852303026942536,Neritic
2024-02-25,Skipjack,63.38082386739552,4.151709732832387,Neritic
2024-02-25,Skipjack,72.66555464384146,6.927293741609901,Neritic
2024-02-25,Skipjack,65.0801139883697,6.2199271116405725,Neritic
2024-02-25,Bigeye,79.22636010404676,13.373910239199176,Neritic
2024-02-25,Bigeye,87.18970768875442,14.637557185487822,Neritic
2024-02-25,Bigeye,93.07241301168688,22.044028331525624,Neritic
2024-02-25,Skipjack,63.11315944860689,5.053092487622052,Neritic
2024-02-25,Skipjack,63.014565798221156,5.525224402779713,Neritic
2024-02-25,Skipjack,64.25780583824962,5.388374265981838,Neritic
2024-02-25,Skipjack,73.87644719029777,6.873148838523775,Neritic
2024-02-25,Bigeye,86.26014993176796,16.0004102520179,Neritic
2024-02-25,Bigeye,77.98478869674727,13.383593298727646,Neritic
2024-02-25,Bigeye,84.22564654215239,14.240488157607615,Neritic
2024-02-29,Wahoo,184.31436181021854,18.340278993360698,Neritic
2024-02-25,Yellowfin,80.41187995276414,9.60267373570241,Neritic
2024-02-25,Yellowfin,83.05493714823388,10.22999615734443,Neritic
2024-02-25,Yellowfin,58.15385315241292,6.157365480205044,Neritic
2024-02-25,Yellowfin,78.32457574480213,8.005606674822047,Neritic
2024-02-25,Yellowfin,76.18472272483632,8.410066511482,Neritic
2024-02-25,Yellowfin,90.52999347122386,13.514837048016489,Neritic
2024-02-25,Yellowfin,72.51867122598924,6.667589973658323,Neritic
2024-02-25,Yellowfin,72.2399046968203,7.072034525917843,Neritic
2024-02-25,Yellowfin,71.19891369016841,7.8975320651661605,Neritic
2024-02-25,Yellowfin,71.49009009124711,6.729553953744471,Neritic
2024-02-27,Frigate,75.86427846178412,6.961930470680818,Neritic
2024-02-27,Frigate,73.67452005273663,7.327941064955667,Neritic
2024-02-27,Frigate,73.1712923659943,6.497909678844735,Neritic
2024-02-27,Frigate,75.55547402962111,7.105994607787579,Neritic
2024-02-27,Frigate,74.76012400630862,7.048504167469218,Neritic
2024-02-27,Frigate,43.04967793636024,1.03504384518601,Neritic
2024-02-29,Skipjack,50.25376763707027,2.2259077096823603,Neritic
2024-02-29,Skipjack,50.37330099195242,1.971955203078687,Neritic
2024-02-29,Skipjack,52.45268034981564,2.458887125365436,Neritic
2024-02-29,Skipjack,52.20714197563939,2.174736386863515,Neritic
2024-02-29,Skipjack,57.20507692336105,3.797899729758501,Neritic
2024-02-13,Bigeye,82.52842991426587,14.239876227686182,Neritic
2024-02-13,Bigeye,97.03254665015265,22.244281926192343,Neritic
2024-02-13,Bigeye,102.86712275701575,24.808698944048956,Neritic
2024-02-13,Bigeye,88.2017108190339,15.238927476340905,Neritic
2024-02-13,Spotted Eagle Ray,210.48494601645507,46.32845087861642,Neritic
2024-02-13,Bigeye,87.8408791506663,8.186656601028517,Neritic
2024-02-13,Bigeye,85.9175558781717,8.884914649417624,Neritic
2024-02-13,Bigeye,89.09939577523619,8.104009646223858,Neritic
2024-02-13,Bigeye,87.70145288715139,8.803472249535844,Neritic
2024-02-13,Bigeye,87.11615564581007,8.894814332248643,Neritic
2024-02-13,Bigeye,86.60802593152039,8.700901784235612,Neritic
2024-02-13,Bigeye,86.01137907593511,7.164086872246116,Neritic
2024-02-13,Bigeye,84.89135581441224,8.823678609915078,Neritic
2024-02-13,Bigeye,87.84784343023784,8.612918205093592,Neritic
2024-02-13,Bigeye,87.68146928446367,8.029806289123371,Neritic
2024-02-13,Rainbow Runner,255.16384681453928,270.9488589237444,Neritic
2024-01-13,Skipjack,66.99395275907591,5.373942840145901,Neritic
2024-01-13,Skipjack,65.22116106469184,5.817484527127817,Neritic
2024-01-13,Skipjack,64.93626317684539,5.780872817384079,Neritic
2024-01-13,Skipjack,64.08472870150581,5.601815105881542,Neritic
2024-01-13,Skipjack,69.69350340403616,5.533810359425843,Neritic
2024-01-13,Skipjack,65.8265113600064,5.1931292889639735,Neritic
2024-01-18,Bigeye,85.99773104256019,8.208338850876316,Neritic
2024-01-18,Bigeye,86.7669275412336,8.62529192934744,Neritic
2024-01-18,Bigeye,86.87013662187383,8.030552701791748,Neritic
2024-01-18,Bigeye,86.70048825000413,8.913461921038106,Neritic
2024-01-18,Bigeye,86.08897451148368,8.638029690599069,Neritic
2024-01-18,Bigeye,85.6677248638589,8.41697556222789,Neritic
2024-01-18,Bigeye,85.54538874793798,8.654224429046735,Neritic
2024-01-18,Bigeye,87.78505059098825,8.424734970321879,Neritic
2024-01-18,Bigeye,88.8482726844959,8.573564743623137,Neritic
2024-01-18,Bigeye,87.17857637722045,8.488469247939065,Neritic
2024-01-18,Bigeye,87.3652329298202,8.3321753682103,Neritic
2024-01-18,Bigeye,85.01647831988521,8.99818375823088,Neritic
2024-01-18,Bigeye,86.12951502110809,8.468099888646975,Neritic
2024-01-18,Bigeye,86.02743949065916,8.26095260027796,Neritic
2024-01-18,Bigeye,88.36466777138412,8.316863253479823,Neritic
2024-01-22,Bigeye,83.72175659937784,8.679757660022005,Neritic
2024-01-22,Bigeye,86.29622861277312,8.166258867364377,Neritic
2024-01-22,Bigeye,89.28374233818613,8.374011529842392,Neritic
2024-01-22,Bigeye,84.15542825474404,8.318464708281681,Neritic
2024-01-22,Bigeye,85.36435184627771,8.750313943717629,Neritic
2024-01-22,Bigeye,85.07657468505204,8.839511439669877,Neritic
2024-02-29,Skipjack,65.44282531691715,5.577134725637734,Neritic
2024-02-29,Skipjack,64.18106714403257,4.776790888980031,Neritic
2024-02-29,Skipjack,64.22458648076281,4.3111419174820185,Neritic
2024-02-29,NA,108.27671236358583,5.235188961494714,Neritic
2024-02-29,Skipjack,56.211971337907016,2.1633553341962397,Neritic
2024-02-29,Dusky Shark,66.46438053273596,2.8761381339281797,Neritic
2024-02-29,Skipjack,60.511281189508736,3.7094555522780865,Neritic
2024-02-29,NA,156.2852311481256,8.7303433266934,Neritic
2024-02-29,NA,156.7042098462116,8.607465931214392,Neritic
2024-02-29,NA,156.9432597470004,8.916431032586843,Neritic
2024-02-29,Skipjack,65.60428343899548,4.247487813234329,Neritic
2024-02-29,Rainbow Runner,120.6371242501773,14.937410547630861,Neritic
2024-02-29,Skipjack,65.12164972303435,5.0169689485337585,Neritic
2024-02-29,NA,96.19871709449217,4.448469289112836,Neritic
2024-02-29,NA,102.63186235306785,4.6824008852709085,Neritic
2024-02-29,NA,84.79787331493571,3.569452942814678,Neritic
2024-02-29,NA,121.3315076190047,5.719339651521295,Neritic
2024-02-29,NA,116.4929052265361,4.9467915238346905,Neritic
2024-02-29,Wahoo,209.79345289547928,27.107585650170222,Neritic
2024-02-29,Yellowfin,103.81396979857236,18.432530902558938,Neritic
2024-02-29,Yellowfin,15.335705833742395,134.07226907699368,Neritic
2024-02-29,Narrow-barred Spanish Mackerel,91.51778692253865,4.261289253132418,Neritic
2024-02-29,Narrow-barred Spanish Mackerel,81.2100940930657,5.366528021171689,Neritic
2024-02-29,Narrow-barred Spanish Mackerel,80.05230868440121,3.970290245488286,Neritic
2024-02-29,Yellowfin,134.23646529214457,40.23033741279505,Neritic
2024-02-29,Yellowfin,200.3754424417857,18.768650077516213,Neritic
2024-02-29,Yellowfin,128.1085594613105,33.64827539934777,Neritic
2024-02-29,Narrow-barred Spanish Mackerel,101.92131683547049,7.153941873926669,Neritic
2024-02-29,Narrow-barred Spanish Mackerel,129.35077962041834,15.812553842319176,Neritic
2024-02-29,Narrow-barred Spanish Mackerel,94.26354031744413,6.929120040498674,Neritic
2024-02-29,Narrow-barred Spanish Mackerel,90.09101449437439,4.479887479217723,Neritic
2024-02-29,Yellowfin,82.18520604772493,15.334986699046567,Neritic
2024-02-29,Yellowfin,81.50071743084118,15.004847997101024,Neritic
2024-02-29,Skipjack,48.29656818183139,2.673229630338028,Neritic
2024-02-29,Skipjack,48.702661402057856,2.223746965453029,Neritic
2024-02-29,Skipjack,49.791111789643764,2.832732390705496,Neritic
2024-02-29,Skipjack,47.62158080376685,2.5812254881020635,Neritic
2024-02-29,Skipjack,50.676702284952626,3.495186571730301,Neritic
2024-02-29,Skipjack,48.36755392467603,2.792259759036824,Neritic
2024-02-29,Skipjack,48.49865094386041,2.5207075076177716,Neritic
2024-02-29,Skipjack,48.22591329505667,3.1281718791462483,Neritic
2024-02-29,Skipjack,47.314274778589606,2.721259677875787,Neritic
